Date	Close	Change	Avg Gain	Avg Loss	RS	RSI	
03/05/2006	20.959999	-0.160002	0.057897051	0.057559276	1.005868297	50.14627821	
04/05/2006	21.040001	0.080002	0.059475976	0.053447899	1.112784165	52.66908866	
05/05/2006	21.355	0.314999	0.07772762	0.049630192	1.566135797	61.03090097	
08/05/2006	21.684999	0.329999	0.095747005	0.046085178	2.077609507	67.5072488	
09/05/2006	21.834999	0.15	0.099622219	0.04279338	2.327982011	69.95176066	
10/05/2006	21.790001	-0.044998	0.092506346	0.042950853	2.153772042	68.29193782	
11/05/2006	21.690001	-0.1	0.08589875	0.047025792	1.826630586	64.62218993	
12/05/2006	21.59	-0.100001	0.079763125	0.050809735	1.569839408	61.0870626	
15/05/2006	21.969999	0.379999	0.101208544	0.047180468	2.145136487	68.20487746	
16/05/2006	21.92	-0.049999	0.093979363	0.047381792	1.983448881	66.48174513	
17/05/2006	21.775	-0.145	0.087266551	0.054354521	1.605506754	61.61975023	
18/05/2006	21.775	0	0.081033226	0.050472055	1.605506754	61.61975023	
19/05/2006	21.825001	0.050001	0.078816638	0.046866909	1.681711908	62.71038671	
22/05/2006	21.799999	-0.025002	0.073186879	0.045305129	1.615421463	61.76524456	
23/05/2006	21.790001	-0.009998	0.067959244	0.042783192	1.588456628	61.36694008	
24/05/2006	22.014999	0.224998	0.079176298	0.039727249	1.992997238	66.58867615	
25/05/2006	22.184999	0.17	0.085663706	0.036889589	2.322164831	69.89914556	
26/05/2006	22.245001	0.060002	0.083830727	0.034254618	2.447282476	70.99164322	
30/05/2006	21.834999	-0.410002	0.077842818	0.061093717	1.274154228	56.02760852	
31/05/2006	22.014999	0.18	0.085139759	0.05672988	1.500792163	60.0126706	
01/06/2006	21.959999	-0.055	0.079058348	0.056606317	1.396634721	58.27482631	
02/06/2006	21.945	-0.014999	0.073411323	0.053634366	1.368736664	57.78340348	
05/06/2006	21.715	-0.23	0.068167657	0.066231911	1.029226786	50.72014588	
06/06/2006	21.75	0.035	0.065798539	0.06150106	1.069876492	51.68793868	
07/06/2006	21.690001	-0.059999	0.061098643	0.06139377	0.995192879	49.87953244	
08/06/2006	21.695	0.004999	0.057091526	0.057008501	1.001456356	50.03638242	
09/06/2006	21.775	0.08	0.058727845	0.052936465	1.10940247	52.59320997	
12/06/2006	21.655001	-0.119999	0.054532999	0.057726646	0.944676379	48.57756228	
13/06/2006	21.455	-0.200001	0.050637785	0.0678891	0.745889766	42.72261516	
14/06/2006	21.405001	-0.049999	0.0470208	0.066611236	0.705898934	41.37988011	
15/06/2006	21.52	0.114999	0.051876386	0.06185329	0.838700507	45.61376384	
16/06/2006	21.605	0.085	0.054242358	0.057435198	0.944409702	48.57050965	
19/06/2006	21.465	-0.14	0.050367904	0.063332684	0.795290852	44.29871912	
20/06/2006	21.4	-0.065	0.046770197	0.063451778	0.737098285	42.43273346	
21/06/2006	21.504999	0.104999	0.050929397	0.058919508	0.864389378	46.36313574	
22/06/2006	21.434999	-0.07	0.047291583	0.059710972	0.79200826	44.1966858	
23/06/2006	21.375	-0.059999	0.043913613	0.059731545	0.735182934	42.36918884	
26/06/2006	21.415001	0.040001	0.04363414	0.055465006	0.786696753	44.03079323	
27/06/2006	21.254999	-0.160002	0.040517416	0.062931935	0.643829185	39.16642866	
28/06/2006	21.209999	-0.045	0.037623315	0.061651082	0.610262038	37.89830621	
29/06/2006	21.530001	0.320002	0.057793221	0.057247433	1.009533837	50.23721515	
30/06/2006	21.51	-0.020001	0.053665134	0.054586974	0.983112455	49.57421615	
03/07/2006	21.684999	0.174999	0.062331839	0.050687904	1.229718204	55.15128331	
05/07/2006	21.51	-0.174999	0.057879564	0.059567268	0.971667261	49.28150303	
06/07/2006	21.665001	0.155001	0.06481681	0.055312463	1.171830106	53.95588276	
07/07/2006	21.59	-0.075001	0.060187038	0.056718787	1.061148173	51.48335219	
10/07/2006	21.815001	0.225001	0.071959464	0.052667445	1.366298724	57.73990876	
11/07/2006	21.905001	0.09	0.073248073	0.048905485	1.497747608	59.96392923	
12/07/2006	21.785	-0.120001	0.068016068	0.053983736	1.259936287	55.75096494	
13/07/2006	21.549999	-0.235001	0.063157777	0.066913541	0.943871402	48.55626772	
14/07/2006	21.325001	-0.224998	0.058646508	0.078205288	0.749904633	42.85402867	
17/07/2006	21.35	0.024999	0.056243114	0.072619196	0.774493763	43.64589943	
18/07/2006	21.775	0.425	0.082582892	0.06743211	1.224682	55.04975542	
19/07/2006	21.91	0.135	0.086326971	0.062615531	1.378683044	57.9599307	
20/07/2006	21.92	0.01	0.080875044	0.058142993	1.390968027	58.17593591	
21/07/2006	21.950001	0.030001	0.077241184	0.053989922	1.430659297	58.85889885	
24/07/2006	22	0.049999	0.075295314	0.050133499	1.501896238	60.03031682	
25/07/2006	22.125	0.125	0.078845649	0.046552535	1.69369184	62.87622863	
26/07/2006	22.225	0.1	0.080356674	0.043227354	1.858931127	65.0218926	
27/07/2006	22.155001	-0.069999	0.074616911	0.045139614	1.653025007	62.30717775	
28/07/2006	22.26	0.104999	0.07678706	0.041915356	1.831955338	64.68870866	
31/07/2006	22.25	-0.01	0.07130227	0.039635688	1.798941163	64.27220361	
01/08/2006	22.155001	-0.094999	0.066209251	0.04359021	1.518901856	60.30016026	
02/08/2006	22.155001	0	0.061480019	0.040476624	1.518901856	60.30016026	
03/08/2006	22.01	-0.145001	0.057088589	0.047942651	1.190768309	54.35391338	
04/08/2006	21.924999	-0.085001	0.053010833	0.050589676	1.047858719	51.16850636	
07/08/2006	21.805	-0.119999	0.049224345	0.055547484	0.886166945	46.98242365	
08/08/2006	21.905001	0.100001	0.052851249	0.051579807	1.024649987	50.60874686	
09/08/2006	21.875	-0.030001	0.049076159	0.050038464	0.980768709	49.5145498	
10/08/2006	21.950001	0.075001	0.050927934	0.046464288	1.096066167	52.29158241	
11/08/2006	21.879999	-0.070002	0.047290224	0.048145553	0.982234524	49.55188258	
14/08/2006	21.995001	0.115002	0.05212678	0.044706585	1.165975434	53.83142466	
15/08/2006	22.16	0.164999	0.060189081	0.041513257	1.449876135	59.18160981	
16/08/2006	22.165001	0.005001	0.056247075	0.038548025	1.459142869	59.33542485	
17/08/2006	22.09	-0.075001	0.052229427	0.041151809	1.269189103	55.93139422	
18/08/2006	22.155001	0.065001	0.053141682	0.038212394	1.390692315	58.17111245	
21/08/2006	22.094999	-0.060002	0.049345848	0.039768794	1.240818306	55.37344562	
22/08/2006	22.205	0.110001	0.053678359	0.036928166	1.453588534	59.24337002	
23/08/2006	22.16	-0.045	0.04984419	0.037504726	1.32901093	57.06331871	
24/08/2006	22.254999	0.094999	0.053069534	0.034825817	1.52385612	60.37809001	
25/08/2006	22.26	0.005001	0.049636067	0.032338258	1.534902302	60.55074788	
28/08/2006	22.355	0.095	0.052876348	0.030028383	1.760878984	63.77965113	
29/08/2006	22.57	0.215	0.064456609	0.027883498	2.311639967	69.80348075	
30/08/2006	22.48	-0.09	0.059852565	0.032320391	1.851851514	64.93506078	
31/08/2006	22.405001	-0.074999	0.055577382	0.035368863	1.57136467	61.11014467	
01/09/2006	22.535	0.129999	0.060893212	0.032842516	1.854097055	64.96264911	
05/09/2006	22.49	-0.045	0.056543697	0.033710908	1.677311614	62.64909939	
06/09/2006	22.35	-0.14	0.052504861	0.041302986	1.271212251	55.97064962	
07/09/2006	22.245001	-0.104999	0.048754514	0.045852701	1.063285545	51.53361092	
08/09/2006	22.299999	0.054998	0.049200477	0.042577508	1.155550892	53.60814706	
11/09/2006	22.275	-0.024999	0.045686158	0.0413219	1.105616083	52.50796154	
12/09/2006	22.389999	0.114999	0.050637075	0.038370336	1.319693288	56.89085255	
13/09/2006	22.305	-0.084999	0.047020141	0.041700955	1.127555499	52.99770086	
14/09/2006	22.290001	-0.014999	0.043661559	0.039793672	1.097198546	52.31734249	
15/09/2006	22.299999	0.009998	0.041257019	0.036951267	1.11652516	52.75274686	
18/09/2006	22.219999	-0.08	0.03831009	0.040026177	0.957125879	48.90466624	
19/09/2006	22.190001	-0.029998	0.035573655	0.039309878	0.904954583	47.50531016	
20/09/2006	22.225	0.034999	0.035532608	0.03650203	0.973441968	49.32711394	
21/09/2006	22.1	-0.125	0.032994564	0.042823313	0.770481351	43.51818506	
22/09/2006	21.995001	-0.104999	0.03063781	0.047264434	0.648221236	39.32853321	
25/09/2006	22.200001	0.205	0.043092252	0.043888403	0.98185965	49.5423402	
26/09/2006	22.32	0.119999	0.048585591	0.040753517	1.19218155	54.3833402	
27/09/2006	22.355	0.035	0.047615192	0.037842552	1.258244749	55.71782021	
28/09/2006	22.475	0.12	0.052785535	0.035139512	1.502170406	60.03469637	
29/09/2006	22.34	-0.135	0.04901514	0.042272404	1.159506795	53.6931302	
02/10/2006	22.25	-0.09	0.045514058	0.045681518	0.996334191	49.9081865	
03/10/2006	22.280001	0.030001	0.044405983	0.042418553	1.046852855	51.14450959	
04/10/2006	22.4	0.119999	0.049805484	0.039388656	1.264462645	55.83941283	
05/10/2006	22.415001	0.015001	0.047319449	0.03657518	1.293758467	56.40343069	
06/10/2006	22.379999	-0.035002	0.043939489	0.03646281	1.205049425	54.64954261	
09/10/2006	22.209999	-0.17	0.040800954	0.046001181	0.886954484	47.00455105	
10/10/2006	22.030001	-0.179998	0.0378866	0.055572382	0.681752308	40.53821153	
11/10/2006	22.059999	0.029998	0.037323129	0.051602927	0.723275424	41.97097073	
12/10/2006	22.025	-0.034999	0.034657191	0.050416932	0.68741174	40.73764118	
13/10/2006	22.01	-0.015	0.032181677	0.047887151	0.672031569	40.19251677	
16/10/2006	22.125	0.115	0.038097272	0.04446664	0.856760743	46.14276481	
17/10/2006	21.895	-0.23	0.035376038	0.057719023	0.612900845	37.99990848	
18/10/2006	21.98	0.085	0.038920607	0.053596236	0.726181722	42.06867171	
19/10/2006	22.455	0.475	0.070069135	0.049767933	1.407917315	58.47033477	
20/10/2006	23.375	0.92	0.130778482	0.046213081	2.82990184	73.88967024	
23/10/2006	23.639999	0.264999	0.140365662	0.042912146	3.271000726	76.58628354	
24/10/2006	23.514999	-0.125	0.130339543	0.048775565	2.67223034	72.76859272	
25/10/2006	23.594999	0.08	0.126743862	0.045291596	2.79839692	73.67310418	
26/10/2006	23.57	-0.024999	0.117690729	0.043842125	2.684421205	72.85869491	
27/10/2006	23.434999	-0.135001	0.109284248	0.050353473	2.170341828	68.45765995	
30/10/2006	23.379999	-0.055	0.10147823	0.050685368	2.002120834	66.69021484	
31/10/2006	23.360001	-0.019998	0.094229785	0.048493413	1.94314609	66.02275357	
01/11/2006	23.32	-0.040001	0.087499086	0.047886812	1.827206345	64.6293946	
02/11/2006	23.355	0.035	0.083749152	0.044466325	1.883428666	65.31906574	
03/11/2006	23.25	-0.105	0.077767069	0.048790159	1.593908909	61.44814506	
06/11/2006	23.405001	0.155001	0.083283779	0.045305148	1.838285112	64.7674578	
07/11/2006	23.459999	0.054998	0.081263366	0.042069066	1.931665569	65.88969729	
08/11/2006	23.440001	-0.019998	0.07545884	0.040492561	1.863523515	65.07798889	
09/11/2006	23.325001	-0.115	0.070068923	0.045814521	1.529404239	60.46499865	
10/11/2006	23.235001	-0.09	0.065064	0.048970627	1.328633184	57.05635362	
13/11/2006	23.205	-0.030001	0.060416571	0.047615653	1.268838436	55.92458307	
14/11/2006	23.275	0.07	0.061101102	0.044214535	1.381923419	58.01712213	
15/11/2006	23.325001	0.050001	0.060308237	0.041056354	1.468913608	59.49635513	
16/11/2006	23.57	0.244999	0.073500435	0.038123757	1.927943089	65.84633069	
17/11/2006	23.629999	0.059999	0.072536046	0.035400632	2.049004285	67.20240752	
20/11/2006	23.52	-0.109999	0.0673549	0.040729087	1.653729696	62.31718696	
21/11/2006	23.495001	-0.024999	0.062543836	0.039605509	1.579170104	61.22783842	
22/11/2006	23.549999	0.054998	0.062004848	0.036776544	1.685988965	62.76976514	
24/11/2006	23.459999	-0.09	0.05757593	0.04057822	1.418887535	58.6586815	
27/11/2006	23.275	-0.184999	0.053463364	0.05089399	1.050484821	51.23104595	
28/11/2006	23.34	0.065	0.054287409	0.047258705	1.148728248	53.46084361	
29/11/2006	23.32	-0.02	0.050409737	0.045311654	1.11251151	52.6629798	
30/11/2006	23.415001	0.095001	0.053594827	0.042075108	1.273789427	56.02055369	
01/12/2006	23.285	-0.130001	0.049766625	0.048355528	1.029181705	50.71905105	
04/12/2006	23.415001	0.130001	0.055497652	0.044901562	1.235984882	55.27697848	
05/12/2006	24	0.584999	0.093319177	0.041694308	2.238175472	69.11841225	
06/12/2006	24.190001	0.190001	0.100225021	0.038716143	2.588714007	72.13486508	
07/12/2006	24.360001	0.17	0.105208948	0.035950704	2.926478105	74.53188396	
08/12/2006	24.455	0.094999	0.104479666	0.033382797	3.129745761	75.78543432	
11/12/2006	24.405001	-0.049999	0.097016833	0.034569668	2.806414922	73.72856033	
12/12/2006	24.450001	0.045	0.093301345	0.032100406	2.906547166	74.40194736	
13/12/2006	24.42	-0.030001	0.086636963	0.031950449	2.711603958	73.05747027	
14/12/2006	24.5	0.08	0.086162894	0.029668274	2.904209896	74.38662299	
15/12/2006	24.465	-0.035	0.080008402	0.030049111	2.662587951	72.69690139	
18/12/2006	24.450001	-0.014999	0.074293516	0.028974103	2.564135117	71.9427023	
19/12/2006	24.385	-0.065001	0.068986836	0.031547453	2.186764046	68.62020577	
20/12/2006	24.375	-0.01	0.064059205	0.030008349	2.134712722	68.0991501	
21/12/2006	24.33	-0.045	0.059483548	0.031079182	1.91393546	65.68215001	
22/12/2006	24.190001	-0.139999	0.055234723	0.038859169	1.421407736	58.70170953	
26/12/2006	24.275	0.084999	0.057360743	0.036083514	1.589666215	61.3849849	
27/12/2006	24.344999	0.069999	0.058263475	0.03350612	1.738890553	63.488866	
28/12/2006	24.27	-0.074999	0.054101799	0.036469897	1.483464526	59.73367087	
29/12/2006	24.125	-0.145	0.050237384	0.044222047	1.136025749	53.18408495	
03/01/2007	24.290001	0.165001	0.058434785	0.04106333	1.423040607	58.72954019	
04/01/2007	24.299999	0.009998	0.054975015	0.038130235	1.441769652	59.04609596	
05/01/2007	24.129999	-0.17	0.051048228	0.047549504	1.073580678	51.77424198	
08/01/2007	24.285	0.155001	0.058473426	0.04415311	1.324333114	56.97690688	
09/01/2007	24.305	0.02	0.055725324	0.040999317	1.3591769	57.61233505	
10/01/2007	24.34	0.035	0.054244944	0.038070794	1.424844035	58.76023425	
11/01/2007	24.370001	0.030001	0.052513234	0.035351452	1.485461873	59.76602938	
12/01/2007	24.275	-0.095001	0.048762289	0.039612134	1.230993735	55.17692477	
16/01/2007	24.25	-0.025	0.045279268	0.03856841	1.173998823	54.00181503	
17/01/2007	24.299999	0.049999	0.045616392	0.035813524	1.273719733	56.01920564	
18/01/2007	24.174999	-0.125	0.042358078	0.042183986	1.004126964	50.10296165	
19/01/2007	24.129999	-0.045	0.039332501	0.04238513	0.927978774	48.13220904	
22/01/2007	24.014999	-0.115	0.036523037	0.047571906	0.767743808	43.43071686	
23/01/2007	24.059999	0.045	0.037128534	0.044173913	0.84050815	45.66717893	
24/01/2007	24.065001	0.005002	0.034833782	0.041018634	0.849218477	45.92310144	
25/01/2007	23.969999	-0.095002	0.032345654	0.044874588	0.720801137	41.88753259	
26/01/2007	23.915001	-0.054998	0.03003525	0.045597689	0.658701153	39.71186441	
29/01/2007	23.855	-0.060001	0.027889875	0.046626497	0.598155065	37.42784902	
30/01/2007	23.905001	0.050001	0.029469241	0.043296033	0.680645301	40.49904526	
31/01/2007	23.940001	0.035	0.029864296	0.040203459	0.742829005	42.62202447	
01/02/2007	24.049999	0.109998	0.035588132	0.037331784	0.953293099	48.80440624	
02/02/2007	24.120001	0.070002	0.038046265	0.034665228	1.097533977	52.32496775	
05/02/2007	23.950001	-0.17	0.035328675	0.044331997	0.79691142	44.34895406	
06/02/2007	24.025	0.074999	0.038162269	0.041165426	0.927046633	48.10711982	
07/02/2007	24.014999	-0.010001	0.035436393	0.038939395	0.91003963	47.64506536	
08/02/2007	23.93	-0.084999	0.032905222	0.042229367	0.779202349	43.79503822	
09/02/2007	23.879999	-0.050001	0.030554849	0.042784484	0.714157245	41.66229481	
12/02/2007	23.959999	0.08	0.034086646	0.039728449	0.857990841	46.17842144	
13/02/2007	24.105	0.145001	0.042009099	0.036890703	1.138744892	53.24360546	
14/02/2007	23.940001	-0.164999	0.039008449	0.046041296	0.847249172	45.86545143	
15/02/2007	23.924999	-0.015002	0.036222132	0.043824203	0.826532583	45.25145571	
16/02/2007	23.934999	0.01	0.034349122	0.040693903	0.84408523	45.77257147	
20/02/2007	23.889999	-0.045	0.031895614	0.041001481	0.777913691	43.75430005	
21/02/2007	23.785	-0.104999	0.029617355	0.045572732	0.649892025	39.38997313	
22/02/2007	23.65	-0.135	0.02750183	0.051960394	0.529284474	34.60994229	
23/02/2007	23.629999	-0.020001	0.025537414	0.049677581	0.514063151	33.95255678	
26/02/2007	23.860001	0.230002	0.040142027	0.046129182	0.870208948	46.53003875	
27/02/2007	23.195	-0.665001	0.037274739	0.090334312	0.412631021	29.21010615	
28/02/2007	23.34	0.145	0.044969401	0.083881861	0.536103995	34.90024091	
01/03/2007	23.26	-0.08	0.041757301	0.083604585	0.499461849	33.30940693	
02/03/2007	22.945	-0.315	0.038774636	0.100132829	0.387232007	27.91400465	
05/03/2007	23.145	0.2	0.050290734	0.092980484	0.540874079	35.10177026	
06/03/2007	23.465	0.32	0.069555681	0.086339021	0.805611189	44.61709109	
07/03/2007	23.375	-0.09	0.064587418	0.08660052	0.745808671	42.71995458	
08/03/2007	23.575001	0.200001	0.074259817	0.080414768	0.923459942	48.01035477	
09/03/2007	23.785	0.209999	0.083955473	0.074670856	1.124340571	52.92656867	
12/03/2007	23.975	0.19	0.091530082	0.069337224	1.320071347	56.89787725	
13/03/2007	23.530001	-0.444999	0.084992219	0.096170208	0.883768698	46.91492638	
14/03/2007	23.52	-0.010001	0.078921346	0.090015264	0.876755148	46.7165442	
15/03/2007	23.540001	0.020001	0.07471275	0.083585602	0.893847121	47.19742746	
16/03/2007	23.605	0.064999	0.074018911	0.077615202	0.953665115	48.81415489	
19/03/2007	23.665001	0.060001	0.073017631	0.072071259	1.013131063	50.32613532	
20/03/2007	23.809999	0.144998	0.078159086	0.066923312	1.167890289	53.87220446	
21/03/2007	24.129999	0.32	0.095433437	0.062143076	1.535705088	60.56323724	
22/03/2007	24.125	-0.004999	0.088616763	0.058061356	1.526260658	60.41580283	
23/03/2007	24.025	-0.1	0.082286994	0.061056973	1.347708377	57.4052719	
26/03/2007	24.075001	0.050001	0.079980852	0.056695761	1.410702505	58.51831581	
27/03/2007	24.01	-0.065001	0.074267934	0.057288992	1.296373544	56.45307783	
28/03/2007	23.955	-0.055	0.068963082	0.057125493	1.207220772	54.69415598	
29/03/2007	24.055	0.1	0.071180004	0.053045101	1.341877075	57.2992105	
30/03/2007	24	-0.055	0.066095718	0.053184736	1.242757284	55.41202754	
02/04/2007	24.26	0.26	0.079946024	0.049385826	1.618805027	61.81464486	
03/04/2007	24.495001	0.235001	0.09102138	0.045858267	1.984841222	66.4973804	
04/04/2007	24.73	0.234999	0.101305495	0.042582677	2.379030692	70.40571421	
05/04/2007	24.76	0.03	0.096212246	0.039541057	2.43322391	70.8728581	
09/04/2007	24.815001	0.055001	0.093268585	0.036716696	2.540222723	71.75318961	
10/04/2007	25.040001	0.225	0.102677972	0.034094075	3.011607522	75.0723371	
11/04/2007	24.82	-0.220001	0.095343831	0.047373141	2.012613676	66.80623181	
12/04/2007	24.834999	0.014999	0.089604915	0.043989345	2.036968599	67.07242873	
13/04/2007	24.940001	0.105002	0.090704706	0.040847249	2.220582993	68.94972115	
16/04/2007	25.135	0.194999	0.098154299	0.037929588	2.587802903	72.12778887	
17/04/2007	25.785	0.65	0.137571849	0.035220332	3.906034979	79.61694109	
18/04/2007	25.83	0.045	0.130959574	0.032704594	4.00431737	80.01725458	
19/04/2007	25.875	0.045	0.124819604	0.030368552	4.110159945	80.43114089	
20/04/2007	26.045	0.17	0.128046776	0.028199369	4.540767346	81.95195832	
23/04/2007	25.825001	-0.219999	0.118900577	0.041899343	2.837767107	73.94318175	
24/04/2007	25.855	0.029999	0.112550465	0.038906533	2.892842324	74.31182882	
25/04/2007	25.870001	0.015001	0.105582646	0.036127495	2.922501175	74.50606245	
26/04/2007	26.040001	0.17	0.110183885	0.033546959	3.284467129	76.65987461	
27/04/2007	26.030001	-0.01	0.102313608	0.031865034	3.210842604	76.25178393	
30/04/2007	26.094999	0.064998	0.099648207	0.02958896	3.367749583	77.10491453	
01/05/2007	26.315001	0.220002	0.108244907	0.027475463	3.939693674	79.75582969	
02/05/2007	26.355	0.039999	0.103370199	0.02551293	4.05167891	80.20460093	
03/05/2007	26.455	0.1	0.103129471	0.023690578	4.353185157	81.31953275	
04/05/2007	26.605	0.15	0.106477366	0.021998393	4.840233711	82.87739756	
07/05/2007	26.805	0.2	0.113157554	0.02042708	5.539585481	84.70851091	
08/05/2007	26.535	-0.27	0.105074871	0.038253717	2.74678855	73.31047678	
09/05/2007	26.555	0.02	0.098998095	0.035521308	2.787005859	73.59391463	
10/05/2007	26.24	-0.315	0.091926802	0.055484072	1.656814267	62.36093684	
11/05/2007	26.344999	0.104999	0.092860531	0.051520924	1.802384804	64.31610681	
14/05/2007	26.299999	-0.045	0.086227636	0.051055144	1.688911816	62.81023445	
15/05/2007	26.23	-0.069999	0.080068519	0.052408276	1.52778386	60.43965562	
16/05/2007	26.370001	0.140001	0.08434941	0.048664828	1.733272543	63.41382045	
17/05/2007	26.1	-0.270001	0.078324452	0.064474555	1.214811841	54.84943771	
18/05/2007	26.315001	0.215001	0.088087063	0.059869229	1.471324485	59.53586807	
21/05/2007	25.955	-0.360001	0.08179513	0.081307213	1.006000906	50.14957387	
22/05/2007	25.74	-0.215	0.075952621	0.090856698	0.835960612	45.53260057	
23/05/2007	25.665001	-0.074999	0.070527433	0.089724005	0.786048655	44.01048385	
24/05/2007	25.620001	-0.045	0.06548976	0.086529433	0.756849516	43.07992852	
25/05/2007	25.945	0.324999	0.084026134	0.080348759	1.045767657	51.11859373	
29/05/2007	26.09	0.145	0.08838141	0.074609562	1.184585559	54.22472716	
30/05/2007	26.525	0.435	0.113139881	0.069280308	1.633074163	62.02157865	
31/05/2007	26.495001	-0.029999	0.105058461	0.0664745	1.580432503	61.24680655	
01/06/2007	26.4	-0.095001	0.097554285	0.068512107	1.423898473	58.74414662	
04/06/2007	26.334999	-0.065001	0.090586122	0.068261314	1.327049196	57.02712251	
05/06/2007	26.16	-0.174999	0.084115684	0.075885434	1.108456256	52.57193518	
06/06/2007	26	-0.16	0.078107421	0.081893618	0.953766894	48.81682134	
07/06/2007	25.690001	-0.309999	0.07252832	0.098186859	0.738676442	42.48498593	
08/06/2007	25.834999	0.144998	0.077704726	0.091173512	0.852273031	46.01227879	
11/06/2007	25.815001	-0.019998	0.072154388	0.086089547	0.838131812	45.59693741	
12/06/2007	25.57	-0.245001	0.067000503	0.097440365	0.687605215	40.74443529	
13/06/2007	25.68	0.11	0.070071896	0.090480339	0.774443338	43.64429799	
14/06/2007	25.655001	-0.024999	0.06506676	0.0858031	0.758326447	43.12773936	
15/06/2007	25.790001	0.135	0.070061992	0.079674308	0.879354887	46.79025197	
18/06/2007	25.879999	0.089998	0.071485992	0.073983286	0.966245169	49.14164238	
19/06/2007	25.695	-0.184999	0.06637985	0.08191298	0.810370352	44.76268356	
20/06/2007	25.745001	0.050001	0.065209932	0.076062052	0.857325435	46.15913932	
21/06/2007	26.045	0.299999	0.08198058	0.070629049	1.160720432	53.71913992	
22/06/2007	25.809999	-0.235001	0.076124824	0.082369902	0.924182523	48.02987825	
25/06/2007	25.885	0.075001	0.076044551	0.076486338	0.994223977	49.85518118	
26/06/2007	25.975	0.09	0.077041369	0.071023028	1.084737879	52.03233894	
27/06/2007	26.219999	0.244999	0.089038342	0.065949955	1.350089519	57.44842943	
28/06/2007	26.315001	0.095002	0.089464318	0.061239244	1.460898483	59.36443511	
29/06/2007	26.155001	-0.16	0.08307401	0.068293583	1.216424817	54.88229547	
02/07/2007	26.280001	0.125	0.086068723	0.06341547	1.357219664	57.57713992	
03/07/2007	26.450001	0.17	0.092063814	0.058885794	1.563429963	60.98976706	
05/07/2007	26.334999	-0.115002	0.085487828	0.062894094	1.359234579	57.61337134	
06/07/2007	26.299999	-0.035	0.079381554	0.060901659	1.303438291	56.58663817	
09/07/2007	26.35	0.050001	0.077282943	0.05655154	1.36659307	57.74516486	
10/07/2007	26.049999	-0.300001	0.071762733	0.073940788	0.97054326	49.25257312	
11/07/2007	26.045	-0.004999	0.066636823	0.069016374	0.965521941	49.12292866	
12/07/2007	26.315001	0.270001	0.081162836	0.064086633	1.266454987	55.87823249	
13/07/2007	26.555	0.239999	0.092508276	0.059509016	1.554525379	60.85378488	
16/07/2007	26.924999	0.369999	0.112329042	0.055258372	2.032796794	67.02713476	
17/07/2007	26.584999	-0.34	0.104305539	0.07559706	1.379756556	57.97889505	
18/07/2007	26.715	0.130001	0.106140929	0.07019727	1.51203785	60.19168262	
19/07/2007	26.85	0.135	0.108202292	0.065183179	1.659972597	62.40562774	
20/07/2007	26.605	-0.245	0.100473556	0.078027238	1.287672856	56.28745617	
23/07/2007	26.82	0.215	0.108654017	0.072453864	1.499630398	59.99408549	
24/07/2007	26.610001	-0.209999	0.100893016	0.082278516	1.22623766	55.08116596	
