Date	Close	Change	Avg Gain	Avg Loss	RS	RSI	
23/02/2009	337.5	-7.200012	2.041395714	3.220010423	0.633971772	38.79943233	
24/02/2009	331.799988	-5.700012	1.895581734	3.397153393	0.557991211	35.81478552	
25/02/2009	331.5	-0.299988	1.760183039	3.175927293	0.554226491	35.65931311	
26/02/2009	338.200012	6.700012	2.113027965	2.949075344	0.716505249	41.74209485	
27/02/2009	333.200012	-5	1.962097396	3.095569962	0.63384043	38.79451251	
02/03/2009	321.899994	-11.300018	1.821947582	3.681601965	0.494879023	33.10495465	
03/03/2009	309.899994	-12	1.691808469	4.275773253	0.395673103	28.34998409	
04/03/2009	311.299988	1.399994	1.670964578	3.970360878	0.420859622	29.62007052	
05/03/2009	306.200012	-5.099976	1.551609965	4.051047672	0.383014492	27.69417776	
06/03/2009	308	1.799988	1.569351254	3.761687124	0.417193456	29.4380033	
09/03/2009	306.200012	-1.799988	1.457254735	3.621565758	0.402382514	28.69277891	
10/03/2009	314	7.799988	1.910307111	3.36288249	0.568056457	36.22678599	
11/03/2009	315.399994	1.399994	1.873856175	3.122676598	0.600080129	37.50312988	
12/03/2009	321.799988	6.399994	2.197151734	2.899628269	0.757735658	43.10862412	
13/03/2009	327.899994	6.100006	2.475927039	2.692511964	0.919560274	47.90473559	
16/03/2009	336.700012	8.800018	2.927647822	2.500189681	1.170970284	53.93764681	
17/03/2009	342.399994	5.699982	3.125671691	2.321604704	1.34634104	57.38044969	
18/03/2009	338.100006	-4.299988	2.902409428	2.462917796	1.178443484	54.09566475	
19/03/2009	328.899994	-9.200012	2.695094469	2.944138811	0.915410122	47.7918599	
20/03/2009	322.299988	-6.600006	2.502587721	3.205272182	0.780772296	43.8445891	
23/03/2009	325.399994	3.100006	2.545260455	2.976324169	0.855169098	46.09655794	
24/03/2009	329.600006	4.200012	2.663456994	2.763729585	0.963718378	49.076201	
25/03/2009	332.799988	3.199982	2.701780209	2.566320329	1.052783699	51.28566149	
26/03/2009	331.100006	-1.699982	2.508795908	2.50443902	1.001739666	50.04345386	
27/03/2009	317.5	-13.600006	2.3295962	3.296979518	0.706584978	41.40344531	
30/03/2009	315.600006	-1.899994	2.163196472	3.197194839	0.676592007	40.35519697	
31/03/2009	333.399994	17.799988	3.280110152	2.968823779	1.104851752	52.49071583	
01/04/2009	333.299988	-0.100006	3.04581657	2.763908223	1.101996276	52.42617643	
02/04/2009	348.700012	15.400024	3.928259958	2.566486207	1.530598507	60.48365645	
03/04/2009	332.600006	-16.100006	3.647669961	3.533166192	1.03240826	50.79728716	
06/04/2009	327	-5.600006	3.387122107	3.680797607	0.920214168	47.92247569	
07/04/2009	329.200012	2.200012	3.302328528	3.417883492	0.966191076	49.14024316	
08/04/2009	334.600006	5.399994	3.452161776	3.173748957	1.087723642	52.10094	
09/04/2009	331.5	-3.100006	3.205578792	3.168481603	1.011708191	50.29100123	
14/04/2009	323.5	-8	2.976608878	3.51359006	0.847170224	45.86313773	
15/04/2009	329.200012	5.700012	3.171137672	3.262619341	0.971960667	49.28904939	
16/04/2009	330	0.799988	3.001769839	3.029575103	0.990822058	49.76949367	
17/04/2009	329.899994	-0.100006	2.787357707	2.820320167	0.988312511	49.70609528	
20/04/2009	332.100006	2.200012	2.745404442	2.618868726	1.048316937	51.17943021	
21/04/2009	348.299988	16.199982	3.706445697	2.431806674	1.524153106	60.38275184	
22/04/2009	351.299988	3	3.65598529	2.258106198	1.619049314	61.81820652	
23/04/2009	357	5.700012	3.801987198	2.096812898	1.813221962	64.45356913	
24/04/2009	355.399994	-1.600006	3.530416683	2.061326691	1.712691491	63.13624298	
27/04/2009	354.100006	-1.299988	3.278244063	2.006945356	1.633449587	62.02699285	
28/04/2009	347.899994	-6.200012	3.044083773	2.306450116	1.319813401	56.89308462	
29/04/2009	343	-4.899994	2.826649218	2.491703251	1.134424501	53.1489636	
30/04/2009	337.200012	-5.799988	2.624745702	2.728009304	0.962146903	49.03541632	
01/05/2009	340.5	3.299988	2.672977295	2.533151497	1.055198356	51.34289607	
05/05/2009	338.399994	-2.100006	2.482050345	2.502212533	0.991942256	49.79774153	
06/05/2009	345.100006	6.700012	2.783333321	2.323483066	1.197914184	54.50231827	
07/05/2009	345	-0.100006	2.584523798	2.164663276	1.193961124	54.42034095	
08/05/2009	347.899994	2.899994	2.607057384	2.01004447	1.297014779	56.46523439	
11/05/2009	340	-7.899994	2.420838999	2.430755151	0.995920547	49.89780522	
12/05/2009	352.5	12.5	3.140779071	2.257129783	1.391492458	58.18510752	
13/05/2009	352.899994	0.399994	2.945008708	2.095906227	1.40512427	58.42210682	
14/05/2009	355	2.100006	2.884651372	1.946198639	1.482197816	59.71312223	
15/05/2009	355.399994	0.399994	2.707175845	1.807184451	1.498007491	59.96809443	
18/05/2009	359.799988	4.399994	2.828091428	1.678099847	1.685293895	62.76012835	
19/05/2009	355.799988	-4	2.626084897	1.843949858	1.424162857	58.74864606	
20/05/2009	356.100006	0.300018	2.459937262	1.712239154	1.436678548	58.96052843	
21/05/2009	348.299988	-7.800018	2.284227457	2.1470805	1.06387602	51.54747716	
22/05/2009	350.899994	2.600006	2.306783068	1.993717607	1.15702598	53.63987224	
26/05/2009	363.299988	12.399994	3.027726706	1.851309207	1.635451655	62.05583972	
27/05/2009	373.600006	10.300018	3.547176084	1.719072835	2.063423964	67.35678732	
28/05/2009	368.399994	-5.200012	3.293806364	1.967711347	1.673927616	62.60182983	
29/05/2009	364.899994	-3.5	3.05853448	2.077160536	1.472459363	59.55444142	
01/06/2009	359.299988	-5.600006	2.840067732	2.328792355	1.219545283	54.9457266	
02/06/2009	352.399994	-6.899994	2.637205751	2.655306758	0.993183082	49.82899419	
03/06/2009	353.299988	0.899994	2.513119197	2.46564199	1.019255515	50.4767974	
04/06/2009	360.799988	7.5	2.869324969	2.289524705	1.253240449	55.61947237	
05/06/2009	363.5	2.700012	2.857231185	2.125987226	1.343955011	57.33706512	
08/06/2009	361.5	-2	2.653143244	2.116988138	1.25326316	55.61991969	
09/06/2009	360.5	-1	2.463633012	2.037203271	1.209321154	54.73722786	
10/06/2009	357.600006	-2.899994	2.287659225	2.098831181	1.089968191	52.15238183	
11/06/2009	363.299988	5.699982	2.531396566	1.948914668	1.298875014	56.50046245	
12/06/2009	364.5	1.200012	2.436297669	1.809706477	1.346239128	57.37859844	
15/06/2009	356.100006	-8.399994	2.262276407	2.2804413	0.992034483	49.80006579	
16/06/2009	361.600006	5.5	2.493542378	2.117552636	1.177558629	54.07701143	
17/06/2009	355.799988	-5.800018	2.315432208	2.380585876	0.972631246	49.30628815	
18/06/2009	355.5	-0.299988	2.150044193	2.231971742	0.963293644	49.06518426	
19/06/2009	359.700012	4.200012	2.296470465	2.072545189	1.108043616	52.56265133	
22/06/2009	356.5	-3.200012	2.13243686	2.153078533	0.99041295	49.75916931	
23/06/2009	362.600006	6.100006	2.415834656	1.999287209	1.208347978	54.71728142	
24/06/2009	357.299988	-5.300018	2.243275038	2.235053694	1.003678365	50.09179031	
25/06/2009	358.899994	1.600006	2.197327249	2.075407002	1.058745223	51.42672397	
26/06/2009	354.899994	-4	2.040375303	2.21287793	0.922046027	47.97210961	
29/06/2009	358	3.100006	2.11606321	2.054815221	1.029807054	50.73423369	
30/06/2009	353.600006	-4.399994	1.964915838	2.222327991	0.884170044	46.92623402	
01/07/2009	360.100006	6.5	2.288850421	2.063590277	1.109159336	52.58774512	
02/07/2009	350.5	-9.600006	2.125361105	2.601905686	0.816847865	44.9596183	
03/07/2009	350.5	0	1.973549597	2.41605528	0.816847865	44.9596183	
06/07/2009	348.5	-2	1.832581769	2.386337045	0.767947584	43.43723711	
07/07/2009	350.200012	1.700012	1.8231125	2.215884399	0.822747116	45.13775438	
08/07/2009	349.200012	-1	1.692890178	2.129035514	0.795144171	44.29416778	
09/07/2009	348.700012	-0.5	1.571969451	2.012675834	0.781034593	43.85285924	
10/07/2009	357.399994	8.699982	2.081113205	1.868913275	1.113541882	52.68605706	
13/07/2009	362.899994	5.5	2.325319405	1.735419469	1.339917781	57.26345566	
14/07/2009	359.5	-3.399994	2.159225161	1.85431765	1.164431111	53.79848336	
15/07/2009	364.100006	4.600006	2.33356665	1.721866389	1.355254196	57.54173789	
16/07/2009	367.5	3.399994	2.409740032	1.598875933	1.507146353	60.11401574	
17/07/2009	373	5.5	2.630472887	1.484670509	1.771755329	63.92177948	
20/07/2009	370	-3	2.442581966	1.59290833	1.533410254	60.52751431	
21/07/2009	375	5	2.625254683	1.479129163	1.774865068	63.96221165	
22/07/2009	374.5	-0.5	2.437736491	1.409191366	1.729883215	63.36839633	
23/07/2009	370	-4.5	2.263612456	1.629963411	1.388750472	58.13710926	
24/07/2009	368.399994	-1.600006	2.101925852	1.627823596	1.291249161	56.35568505	
27/07/2009	366.799988	-1.600006	1.951788291	1.625836625	1.200482423	54.55541978	
28/07/2009	369.899994	3.100006	2.033803842	1.509705438	1.347152757	57.39518882	
29/07/2009	372.700012	2.800018	2.088533425	1.401869335	1.489820323	59.83645924	
30/07/2009	375	2.299988	2.103637323	1.301735811	1.616024776	61.77406235	
31/07/2009	367.5	-7.5	1.953377514	1.744468967	1.119754808	52.82473256	
03/08/2009	364.700012	-2.799988	1.813850549	1.819863184	0.996696106	49.91726598	
04/08/2009	366.100006	1.399994	1.784289367	1.689872957	1.055871898	51.35883706	
05/08/2009	370.600006	4.5	1.978268698	1.569167745	1.260712058	55.76614915	
06/08/2009	368.5	-2.100006	1.836963791	1.607084764	1.14304101	53.3373372	
07/08/2009	370.200012	1.700012	1.82718152	1.492292995	1.224412047	55.04430029	
10/08/2009	366	-4.200012	1.696668554	1.685701495	1.006505932	50.16212092	
11/08/2009	364.600006	-1.399994	1.575477943	1.665293817	0.94606605	48.61428264	
12/08/2009	369.700012	5.100006	1.827229947	1.546344259	1.181644991	54.16302817	
13/08/2009	371.899994	2.199982	1.853855094	1.435891097	1.291083354	56.35252649	
14/08/2009	364.5	-7.399994	1.721436873	1.861898447	0.924560024	48.04007214	
17/08/2009	365.299988	0.799988	1.655619096	1.728905701	0.957610988	48.917328	
18/08/2009	363.600006	-1.699982	1.537360589	1.726839723	0.890274048	47.09761787	
19/08/2009	363.299988	-0.300018	1.427549119	1.624923885	0.878532916	46.7669695	
20/08/2009	364.899994	1.600006	1.439867467	1.508857893	0.954276393	48.83016528	
21/08/2009	369.600006	4.700012	1.672734934	1.40108233	1.193887681	54.41881513	
24/08/2009	372.100006	2.5	1.731825296	1.30100502	1.331144207	57.10261094	
25/08/2009	369.799988	-2.300018	1.608123489	1.37236309	1.171791562	53.9550656	
26/08/2009	371.899994	2.100006	1.643257954	1.274337155	1.289500151	56.322344	
27/08/2009	375.200012	3.300018	1.761597957	1.183313073	1.488699819	59.81837615	
28/08/2009	375.899994	0.699982	1.685768246	1.09879071	1.53420322	60.53986547	
01/09/2009	367.399994	-8.5	1.565356229	1.627448517	0.961846849	49.02762159	
02/09/2009	371	3.600006	1.710688355	1.511202194	1.132004944	53.09579357	
03/09/2009	369.799988	-1.200012	1.58849633	1.488974323	1.066839303	51.61694485	
04/09/2009	372	2.200012	1.63217602	1.382619014	1.180495859	54.13887185	
07/09/2009	377	5	1.872734876	1.283860513	1.458674721	59.32768205	
08/09/2009	376.600006	-0.399994	1.738968099	1.220727191	1.424534582	58.75497066	
09/09/2009	381.299988	4.699982	1.950469092	1.133532392	1.720699917	63.24475207	
10/09/2009	378.399994	-2.899994	1.811149871	1.259708221	1.437753475	58.97862477	
11/09/2009	385.899994	7.5	2.217496309	1.169729062	1.895734988	65.4664531	
14/09/2009	387.5	1.600006	2.173389858	1.086176986	2.000953699	66.67725995	
15/09/2009	391.5	4	2.303862011	1.008592916	2.284233783	69.55149767	
16/09/2009	389	-2.5	2.139300439	1.115121993	1.918445203	65.73517985	
17/09/2009	388	-1	1.986493265	1.106898994	1.794647277	64.21730899	
18/09/2009	395.600006	7.600006	2.38745846	1.02783478	2.32280373	69.90493326	
21/09/2009	395.600006	0	2.216925713	0.95441801	2.32280373	69.90493326	
22/09/2009	389.200012	-6.399994	2.058573876	1.343387724	1.532375085	60.51137898	
23/09/2009	395.899994	6.699982	2.390103028	1.247431458	1.916019525	65.7066768	
24/09/2009	389.700012	-6.199982	2.219381383	1.601185068	1.386086735	58.09037513	
25/09/2009	387.100006	-2.600006	2.060854142	1.67252942	1.232178111	55.20070755	
28/09/2009	392.700012	5.600006	2.313650703	1.553063033	1.489733935	59.83506567	
29/09/2009	396.399994	3.699982	2.412674367	1.442129959	1.672993721	62.5887636	
30/09/2009	399.600006	3.200012	2.468912769	1.339120676	1.843682062	64.83432471	
01/10/2009	393.700012	-5.899994	2.292561857	1.664897342	1.376998929	57.93014512	
02/10/2009	390	-3.700012	2.128807439	1.810262675	1.175966045	54.04340053	
05/10/2009	391.399994	1.399994	2.076749336	1.680958198	1.235455669	55.26639094	
06/10/2009	390.700012	-0.699982	1.928410098	1.61088847	1.197109629	54.48565757	
07/10/2009	381.899994	-8.800018	1.790666519	2.124397722	0.842905498	45.7378579	
08/10/2009	386	4.100006	1.955619339	1.972655027	0.991364082	49.78316576	
09/10/2009	386	0	1.815932244	1.831751097	0.991364082	49.78316576	
12/10/2009	385.100006	-0.899994	1.686222798	1.765197019	0.955260393	48.85591691	
13/10/2009	378.5	-6.600006	1.565778312	2.110540517	0.741884981	42.59092818	
14/10/2009	374	-4.5	1.453937004	2.281216195	0.637351693	38.92576628	
15/10/2009	380.200012	6.200012	1.792942361	2.118272181	0.846417367	45.84106399	
16/10/2009	377.5	-2.700012	1.66487505	2.159825025	0.770837929	43.52955832	
19/10/2009	379.149994	1.649994	1.663812117	2.005551809	0.82960316	45.34333881	
20/10/2009	383.5	4.350006	1.855683109	1.862298108	0.996447938	49.91104044	
21/10/2009	392.450012	8.950012	2.362420887	1.729276815	1.366132285	57.73693609	
22/10/2009	388.799988	-3.650024	2.193676538	1.866473042	1.175305771	54.02945124	
23/10/2009	389.700012	0.900024	2.101272785	1.733153539	1.21239852	54.80018671	
26/10/2009	388	-1.700012	1.951181872	1.730786286	1.127338417	52.99290456	
27/10/2009	395.850006	7.850006	2.372526453	1.607158695	1.476224134	59.61593354	
28/10/2009	403.399994	7.549988	2.742345135	1.492361645	1.83758752	64.75879624	
29/10/2009	407.350006	3.950012	2.828607053	1.385764385	2.041189025	67.11812414	
30/10/2009	407.350006	0	2.626563693	1.286781214	2.041189025	67.11812414	
02/11/2009	408.950012	1.600006	2.553238143	1.19486827	2.136836508	68.12074849	
03/11/2009	410.799988	1.849976	2.503005133	1.109520537	2.255934027	69.28684698	
04/11/2009	409	-1.799988	2.324219052	1.158839641	2.005643377	66.72925313	
05/11/2009	418.700012	9.700012	2.851061405	1.076065381	2.649524327	72.59916881	
06/11/2009	418	-0.700012	2.647414162	1.049204425	2.523258669	71.61718472	
09/11/2009	418.850006	0.850006	2.519027865	0.974261252	2.585577389	72.11048901	
10/11/2009	414.549988	-4.300018	2.339097303	1.211815306	1.930242416	65.87313068	
11/11/2009	418.700012	4.150024	2.46844921	1.125257069	2.193675807	68.688118	
12/11/2009	425	6.299988	2.742130552	1.044881565	2.624345806	72.4088138	
13/11/2009	425.75	0.75	2.599835513	0.970247167	2.679560014	72.82283762	
16/11/2009	429	3.25	2.646275833	0.900943798	2.937226317	74.60140923	
17/11/2009	430.850006	1.850006	2.589399417	0.83659067	3.095180846	75.58105399	
18/11/2009	423.350006	-7.5	2.404442315	1.312548479	1.831888387	64.68787383	
19/11/2009	424.799988	1.449982	2.336266579	1.218795016	1.916865878	65.7166273	
20/11/2009	420.5	-4.299988	2.169390394	1.438880229	1.507693518	60.12271863	
23/11/2009	427.350006	6.850006	2.50372008	1.33610307	1.873897409	65.20404671	
24/11/2009	428.350006	1	2.396311503	1.240667136	1.93147012	65.88742307	
25/11/2009	434.75	6.399994	2.682288824	1.152048055	2.328278592	69.95443824	
26/11/2009	429.299988	-5.450012	2.490696766	1.45904548	1.70707274	63.05972924	
27/11/2009	429	-0.299988	2.312789854	1.37625566	1.680494345	62.69344862	
30/11/2009	423	-6	2.147590579	1.706523113	1.258459708	55.72203496	
01/12/2009	426.399994	3.399994	2.237047966	1.584628605	1.411717521	58.53577414	
02/12/2009	426.149994	-0.25	2.077258825	1.48929799	1.394790592	58.24269549	
03/12/2009	428.950012	2.800018	2.128884481	1.382919562	1.539413093	60.62082208	
04/12/2009	433.399994	4.449982	2.294677161	1.284139593	1.786937473	64.1183195	
07/12/2009	435.649994	2.25	2.291485935	1.192415337	1.921717932	65.77356119	
08/12/2009	425.450012	-10.199982	2.127808368	1.835812956	1.1590551	53.68344235	
09/12/2009	414.649994	-10.800018	1.975822056	2.476113316	0.797953003	44.38119359	
10/12/2009	419	4.350006	2.145406624	2.299248079	0.933090536	48.2693655	
11/12/2009	416.850006	-2.149994	1.992163293	2.288587073	0.870477386	46.53771238	
14/12/2009	418.25	1.399994	1.949865487	2.125116568	0.917533427	47.84967051	
15/12/2009	417.5	-0.75	1.81058938	2.026893956	0.893282737	47.1816871	
16/12/2009	417	-0.5	1.681261568	1.917830102	0.876647814	46.71349668	
17/12/2009	410	-7	1.561171456	2.280842238	0.684471477	40.63419811	
18/12/2009	406.649994	-3.350006	1.449659209	2.357211078	0.614989138	38.0800789	
21/12/2009	416.5	9.850006	2.04968398	2.188838858	0.936425252	48.35845076	
22/12/2009	418	1.5	2.010420838	2.032493225	0.989140241	49.72702379	
23/12/2009	417.799988	-0.200012	1.86681935	1.901601709	0.981708914	49.53850221	
24/12/2009	426.950012	9.150024	2.387048253	1.765773016	1.351843205	57.48015864	
29/12/2009	427.700012	0.75	2.270116235	1.639646372	1.384515756	58.06276399	
30/12/2009	423	-4.700012	2.107965076	1.858243917	1.134385565	53.14810893	
31/12/2009	428	5	2.314538999	1.725512208	1.341363444	57.28984313	
04/01/2010	428.399994	0.399994	2.177785785	1.602261336	1.359195117	57.61266235	
05/01/2010	420.450012	-7.949982	2.022229657	2.055669955	0.983732652	49.58998135	
06/01/2010	412.049988	-8.400024	1.877784682	2.508838101	0.748467859	42.80706992	
07/01/2010	412	-0.049988	1.743657204	2.333205951	0.747322457	42.76957891	
08/01/2010	415.950012	3.950012	1.901253975	2.166548383	0.877549742	46.73909418	
11/01/2010	417.850006	1.899994	1.901163977	2.011794927	0.945008833	48.58635175	
12/01/2010	421	3.149994	1.990366122	1.86809529	1.065452139	51.58445063	
13/01/2010	421	0	1.848197113	1.734659912	1.065452139	51.58445063	
14/01/2010	419.350006	-1.649994	1.716183033	1.728612347	0.992809658	49.81959287	
15/01/2010	422.75	3.399994	1.836455245	1.605140036	1.144109052	53.36058122	
18/01/2010	426.5	3.75	1.973137014	1.490487176	1.323820188	56.96741059	
19/01/2010	431.049988	4.549988	2.157197798	1.384023807	1.558642119	60.91676938	
20/01/2010	425.700012	-5.349976	2.003112241	1.667306106	1.201406409	54.57449401	
21/01/2010	420.950012	-4.75	1.860032795	1.887498527	0.985448608	49.633549	
22/01/2010	421.75	0.799988	1.78431531	1.752677204	1.018051302	50.44724588	
25/01/2010	415.700012	-6.049988	1.656864217	2.059627975	0.804448297	44.5813991	
26/01/2010	418.899994	3.199982	1.767086915	1.912511691	0.923961366	48.02390435	
27/01/2010	421.200012	2.300018	1.805153421	1.775903713	1.016470323	50.40839488	
28/01/2010	421.600006	0.399994	1.704784891	1.649053448	1.03379602	50.83086061	
29/01/2010	425.549988	3.949982	1.865156113	1.531263916	1.218050066	54.91535491	
01/02/2010	422.299988	-3.25	1.731930677	1.654030779	1.047097006	51.15033645	
02/02/2010	427.299988	5	1.9653642	1.535885723	1.279629187	56.13321651	
03/02/2010	426.350006	-0.949982	1.824981043	1.494035457	1.221511199	54.98559717	
04/02/2010	418.850006	-7.5	1.694625254	1.923032925	0.881225294	46.84315572	
05/02/2010	410.75	-8.100006	1.573580593	2.364245287	0.665574169	39.96064429	
08/02/2010	414.200012	3.450012	1.707611408	2.195370624	0.777823748	43.7514545	
09/02/2010	416.950012	2.75	1.782067736	2.038558436	0.874180354	46.6433421	
10/02/2010	417.799988	0.849976	1.715489755	1.89294712	0.906253395	47.54107705	
11/02/2010	421.25	3.450012	1.839384201	1.757736611	1.046450412	51.13490197	
12/02/2010	424	2.75	1.904428186	1.632183996	1.166797488	53.8489404	
15/02/2010	423.799988	-0.200012	1.768397602	1.529885996	1.155901555	53.6156928	
16/02/2010	426.549988	2.75	1.838512059	1.420608425	1.29417229	56.41129464	
17/02/2010	427.549988	1	1.77861834	1.319136395	1.34832027	57.41637064	
18/02/2010	430	2.450012	1.82657503	1.224912367	1.491188333	59.85851464	
19/02/2010	427.700012	-2.299988	1.696105385	1.301703483	1.30298905	56.57816958	
22/02/2010	422.549988	-5.150024	1.574955	1.57658352	0.998967058	49.9741631	
23/02/2010	421.25	-1.299988	1.462458215	1.556826697	0.93938408	48.43723787	
24/02/2010	422.399994	1.149994	1.440139342	1.44562479	0.996205483	49.90495675	
25/02/2010	416.200012	-6.199982	1.337272246	1.785221734	0.749079076	42.82705603	
26/02/2010	419.700012	3.5	1.4917528	1.657705896	0.899889905	47.36537114	
01/03/2010	433.049988	13.349976	2.338768743	1.539298332	1.519373272	60.30758875	
02/03/2010	436.850006	3.800018	2.44314369	1.429348451	1.709270884	63.08970041	
03/03/2010	435.5	-1.350006	2.268633426	1.423681133	1.593498273	61.44204103	
04/03/2010	433.25	-2.25	2.106588182	1.482703909	1.420774686	58.69090975	
05/03/2010	437.149994	3.899994	2.234688597	1.376796487	1.623107422	61.87727611	
08/03/2010	440.25	3.100006	2.296496983	1.278453881	1.796308039	64.23856077	
09/03/2010	439.299988	-0.950012	2.132461484	1.254993747	1.699180964	62.9517245	
10/03/2010	438.200012	-1.099976	1.980142807	1.24392105	1.591855694	61.41760507	
11/03/2010	436.850006	-1.350006	1.838704035	1.251498547	1.469201894	59.50108403	
12/03/2010	435.450012	-1.399994	1.707368032	1.262105365	1.352793578	57.49733384	
15/03/2010	435.399994	-0.050018	1.585413173	1.175527696	1.34868211	57.4229311	
16/03/2010	437	1.600006	1.586455518	1.091561432	1.453381799	59.23993565	
17/03/2010	434.75	-2.25	1.473137267	1.174307044	1.25447367	55.64374898	
18/03/2010	437.5	2.75	1.564341748	1.090427969	1.43461264	58.92570408	
19/03/2010	439.200012	1.700012	1.57403248	1.012540257	1.554538171	60.85398092	
22/03/2010	436.700012	-2.5	1.461601588	1.118787382	1.306415868	56.6426847	
23/03/2010	434.5	-2.200012	1.357201475	1.196017712	1.134767037	53.15648112	
24/03/2010	432.850006	-1.649994	1.260258512	1.228444589	1.025897727	50.6391667	
25/03/2010	436.600006	3.75	1.43809719	1.140698547	1.260716246	55.76623109	
26/03/2010	434.200012	-2.399994	1.335375962	1.230648222	1.085099656	52.04066159	
29/03/2010	435.799988	1.599976	1.354275965	1.142744778	1.185107988	54.2356714	
30/03/2010	438.200012	2.400024	1.428972253	1.061120151	1.346663949	57.38631429	
31/03/2010	435.450012	-2.75	1.326902807	1.181754426	1.122824487	52.89294964	
01/04/2010	438.5	3.049988	1.44998032	1.097343396	1.321355126	56.92171401	
06/04/2010	440	1.5	1.453553155	1.018961724	1.426504176	58.78844924	
07/04/2010	443.950012	3.950012	1.631871644	0.946178744	1.724697002	63.29867141	
08/04/2010	438.25	-5.700012	1.515309383	1.285738262	1.178551987	54.09795102	
09/04/2010	440.200012	1.950012	1.54635957	1.193899815	1.295217196	56.43113855	
12/04/2010	442.700012	2.5	1.614476744	1.108621257	1.45629243	59.28823507	
13/04/2010	449	6.299988	1.949156119	1.029434024	1.893425002	65.43888301	
14/04/2010	446	-3	1.809930682	1.170188737	1.546699797	60.73349513	
15/04/2010	442.700012	-3.299988	1.680649919	1.322317256	1.27098842	55.96631003	
16/04/2010	434.649994	-8.050018	1.560603496	1.802867309	0.865623049	46.39860391	
19/04/2010	437.450012	2.800018	1.649133104	1.674091072	0.98509163	49.62449165	
20/04/2010	431	-6.450012	1.531337882	2.015228282	0.759883084	43.17804353	
21/04/2010	438.049988	7.049988	1.925527176	1.871283404	1.02898747	50.7143334	
22/04/2010	443.299988	5.25	2.162989521	1.737620304	1.244799866	55.4525989	
23/04/2010	450.700012	7.400024	2.537063412	1.613504568	1.572393077	61.1256923	
26/04/2010	454.399994	3.699982	2.620129026	1.498254242	1.748787991	63.62033001	
27/04/2010	448.649994	-5.75	2.432976952	1.801950367	1.35019088	57.45026464	
28/04/2010	430.600006	-18.049988	2.259192884	2.962524484	0.762590452	43.26532298	
29/04/2010	436.350006	5.75	2.50853625	2.750915592	0.911891392	47.69577373	
30/04/2010	435.149994	-1.200012	2.329355089	2.640136764	0.882285767	46.87310409	
04/05/2010	435.200012	0.050018	2.166545297	2.451555567	0.883743092	46.9142048	
05/05/2010	426.899994	-8.300018	2.011792061	2.869302883	0.70114315	41.21599936	
06/05/2010	419.799988	-7.100006	1.868092628	3.171495963	0.5890257	37.06835577	
07/05/2010	409.049988	-10.75	1.734657441	3.71281768	0.467207816	31.84332929	
10/05/2010	420.799988	11.75	2.450039052	3.447616417	0.710647229	41.54259374	
11/05/2010	415.200012	-5.599976	2.275036263	3.601356387	0.631716503	38.71484426	
12/05/2010	421.049988	5.849976	2.530389101	3.344116645	0.756668911	43.07407653	
13/05/2010	424.75	3.700012	2.613933594	3.105251171	0.841778475	45.70465375	
14/05/2010	412.950012	-11.799988	2.427224051	3.726303801	0.651375782	39.44443106	
17/05/2010	416.899994	3.949982	2.535992476	3.460139244	0.732916307	42.29380865	
18/05/2010	414.850006	-2.049988	2.354850157	3.359414155	0.700970481	41.21003209	
19/05/2010	411.700012	-3.149994	2.186646574	3.344455573	0.653812415	39.53365018	
20/05/2010	398.950012	-12.75	2.030457533	4.016280175	0.505556745	33.57938828	
21/05/2010	397.700012	-1.25	1.885424852	3.818688734	0.493736197	33.05377468	
24/05/2010	400	2.299988	1.915036505	3.545925253	0.5400668	35.06775162	
25/05/2010	390.049988	-9.950012	1.778248184	4.00336002	0.444188925	30.75698181	
26/05/2010	399	8.950012	2.290517028	3.717405733	0.616160084	38.12494133	
27/05/2010	407	8	2.69833724	3.451876752	0.781701501	43.87387566	
28/05/2010	411.600006	4.600006	2.834170723	3.205314127	0.884209975	46.92735876	
01/06/2010	412.700012	1.100006	2.710301814	2.976363118	0.910608587	47.66065605	
02/06/2010	414.649994	1.949982	2.655993256	2.763765752	0.961005199	49.00574457	
03/06/2010	416.549988	1.899994	2.601993309	2.566353913	1.013887171	50.34478523	
04/06/2010	412.25	-4.299988	2.416136644	2.690184919	0.898130321	47.31657837	
07/06/2010	407.100006	-5.149994	2.243555455	2.865885568	0.782848932	43.90999808	
08/06/2010	397.399994	-9.700012	2.083301494	3.354037456	0.621132448	38.31472552	
09/06/2010	402.450012	5.050018	2.295209816	3.114463352	0.736951942	42.42788325	
10/06/2010	401.549988	-0.900024	2.131266258	2.956289112	0.720926194	41.89175552	
11/06/2010	394.200012	-7.349976	1.979032954	3.27012389	0.605185926	37.70192076	
14/06/2010	391.649994	-2.550018	1.837673457	3.218687755	0.570938717	36.34379309	
15/06/2010	394.5	2.850006	1.909982924	2.988781487	0.639050708	38.98907488	
16/06/2010	396	1.5	1.88069843	2.775297095	0.677656613	40.39304634	
17/06/2010	397.399994	1.399994	1.846362399	2.577061588	0.716460331	41.7405703	
18/06/2010	390.75	-6.649994	1.71447937	2.867985332	0.597799212	37.41391329	
21/06/2010	388.049988	-2.700012	1.592016558	2.855987237	0.557431258	35.79170863	
22/06/2010	393	4.950012	1.831873376	2.651988148	0.690754737	40.85481601	
23/06/2010	396.5	3.5	1.951025277	2.462560424	0.792275088	44.20499362	
24/06/2010	400	3.5	2.061666329	2.28666325	0.901604698	47.41283501	
