Date	Close	Change	Avg Gain	Avg Loss	RS	RSI	
26/06/2006	18.280001	0.280001	0.12378012	0.113166931	1.093783481	52.2395697	
27/06/2006	18.049999	-0.230002	0.114938683	0.121512293	0.945901684	48.6099422	
28/06/2006	18.66	0.610001	0.150300277	0.112832844	1.332061409	57.11948253	
29/06/2006	19.32	0.66	0.1867074	0.104773355	1.782012231	64.05479499	
30/06/2006	19	-0.32	0.173371157	0.120146687	1.44299574	59.06664987	
03/07/2006	19.360001	0.360001	0.18670186	0.111564781	1.673483866	62.59562241	
05/07/2006	18.75	-0.610001	0.173366013	0.147167368	1.178019393	54.08672653	
06/07/2006	18.85	0.1	0.168125584	0.136655413	1.230288505	55.16275147	
07/07/2006	18.559999	-0.290001	0.156116613	0.147608669	1.057638513	51.40059862	
10/07/2006	18.18	-0.379999	0.144965427	0.164207978	0.882815975	46.88806484	
11/07/2006	18.67	0.49	0.169610753	0.152478837	1.112356026	52.65949548	
12/07/2006	17.879999	-0.790001	0.157495699	0.198016134	0.795368013	44.30111306	
13/07/2006	17.719999	-0.16	0.146246007	0.195300696	0.748824809	42.8187435	
14/07/2006	17.879999	0.16	0.147228435	0.181350647	0.811844003	44.80761045	
17/07/2006	17.84	-0.039999	0.136712118	0.1712541	0.798299823	44.39192023	
18/07/2006	18.209999	0.369999	0.153375467	0.159021665	0.964494159	49.09631086	
19/07/2006	18.49	0.280001	0.162420148	0.147662974	1.09993821	52.37955121	
20/07/2006	17.1	-1.39	0.150818709	0.236401333	0.637977402	38.9490967	
21/07/2006	17.15	0.05	0.143617372	0.219515524	0.654246997	39.54953512	
24/07/2006	17.48	0.33	0.156930417	0.203835843	0.769886269	43.49919442	
25/07/2006	17.540001	0.060001	0.150006887	0.18927614	0.792529301	44.21290635	
26/07/2006	17.5	-0.040001	0.13929211	0.17861363	0.779851512	43.81553778	
27/07/2006	17.469999	-0.030001	0.129342673	0.167998442	0.769904002	43.49976051	
28/07/2006	18.18	0.710001	0.170818268	0.155998554	1.094999049	52.26728144	
31/07/2006	18	-0.18	0.158616963	0.157712943	1.005732062	50.14289202	
01/08/2006	17.66	-0.34	0.14728718	0.170733447	0.862673265	46.31371917	
02/08/2006	17.59	-0.07	0.136766667	0.163538201	0.836297982	45.54260748	
03/08/2006	17.33	-0.26	0.12699762	0.170428329	0.74516731	42.69890374	
04/08/2006	17.49	0.16	0.129354932	0.158254877	0.817383545	44.97584163	
07/08/2006	17.32	-0.17	0.120115294	0.159093814	0.754996634	43.01983374	
08/08/2006	17.360001	0.040001	0.114392845	0.147729971	0.774337424	43.64093398	
09/08/2006	17.4	0.039999	0.109078999	0.13717783	0.795164925	44.2948118	
10/08/2006	17.75	0.35	0.126287642	0.127379413	0.991428979	49.78480223	
11/08/2006	17.41	-0.34	0.117267096	0.142566598	0.822542569	45.13159708	
14/08/2006	17.870001	0.460001	0.141748089	0.13238327	1.070740203	51.70808976	
15/08/2006	18.129999	0.259998	0.150194511	0.122927322	1.221815533	54.99176303	
16/08/2006	18.610001	0.480002	0.173752189	0.114146799	1.522181881	60.35178876	
17/08/2006	18.559999	-0.050002	0.161341318	0.109565028	1.472562203	59.55612366	
18/08/2006	18.4	-0.159999	0.149816938	0.113167454	1.323851805	56.96799608	
21/08/2006	18.25	-0.15	0.139115729	0.11579835	1.201361921	54.57357601	
22/08/2006	18.34	0.09	0.135607462	0.10752704	1.261147548	55.77466845	
23/08/2006	18.379999	0.039999	0.128778286	0.099846537	1.289762175	56.32734217	
24/08/2006	18.559999	0.18	0.13243698	0.092714641	1.428436528	58.82124204	
25/08/2006	18.9	0.340001	0.147262982	0.086092167	1.710527067	63.10680634	
28/08/2006	19.379999	0.479999	0.17102984	0.079942726	2.139404645	68.14682676	
29/08/2006	19.68	0.300001	0.180242066	0.074232532	2.428073809	70.82909949	
30/08/2006	19.84	0.16	0.178796204	0.068930208	2.593872981	72.17486524	
31/08/2006	19.57	-0.27	0.166025047	0.083292336	1.99328119	66.59184566	
01/09/2006	19.879999	0.309999	0.1763089	0.077342883	2.279574961	69.50824384	
05/09/2006	19.99	0.110001	0.171572622	0.071818392	2.388978891	70.49258693	
06/09/2006	19.309999	-0.680001	0.159317434	0.115260007	1.382243843	58.02276905	
07/09/2006	19.219999	-0.09	0.147937618	0.11345572	1.303923832	56.59578733	
08/09/2006	19.450001	0.230002	0.153799359	0.10535174	1.459865388	59.34736897	
11/09/2006	19.4	-0.050001	0.142813691	0.101398116	1.408445209	58.47943743	
12/09/2006	19.75	0.35	0.157612713	0.094155393	1.673963722	62.60233481	
13/09/2006	19.83	0.08	0.152068948	0.087430008	1.739322125	63.49461821	
14/09/2006	19.780001	-0.049999	0.14120688	0.084756365	1.666032756	62.49108351	
15/09/2006	19.51	-0.270001	0.131120674	0.097988124	1.338128217	57.23074583	
18/09/2006	19.65	0.14	0.131754912	0.090988973	1.448031645	59.15085485	
19/09/2006	19.42	-0.23	0.122343847	0.100918332	1.21230548	54.79828582	
20/09/2006	19.49	0.07	0.118605	0.09370988	1.265661647	55.8627829	
21/09/2006	19.190001	-0.299999	0.110133215	0.108444817	1.015569191	50.38622318	
22/09/2006	19.07	-0.120001	0.102266557	0.109270258	0.935904775	48.34456669	
25/09/2006	19.41	0.34	0.119247517	0.10146524	1.175254865	54.02837542	
26/09/2006	19.959999	0.549999	0.15001548	0.094217723	1.592221458	61.42304906	
27/09/2006	20.389999	0.43	0.170014374	0.087487885	1.943290472	66.0244203	
28/09/2006	20.77	0.380001	0.185013419	0.081238751	2.277403544	69.48804178	
29/09/2006	20.57	-0.2	0.171798175	0.089721697	1.914789624	65.69220667	
02/10/2006	20.440001	-0.129999	0.159526876	0.092598647	1.722777611	63.27279923	
03/10/2006	20.57	0.129999	0.157417742	0.085984458	1.830769719	64.67391914	
04/10/2006	20.82	0.25	0.164030761	0.079842711	2.054423733	67.26060012	
05/10/2006	20.780001	-0.039999	0.152314278	0.076996732	1.978191467	66.42257521	
06/10/2006	20.629999	-0.150002	0.141434687	0.082211394	1.720378162	63.24040481	
09/10/2006	20.620001	-0.009998	0.131332209	0.077053294	1.704433408	63.0236782	
10/10/2006	20.889999	0.269998	0.141236908	0.071549488	1.973975121	66.3749709	
11/10/2006	20.889999	0	0.131148558	0.06643881	1.973975121	66.3749709	
12/10/2006	21.49	0.600001	0.164638018	0.061693181	2.668658291	72.74207842	
13/10/2006	21.6	0.11	0.160735302	0.057286525	2.805813458	73.72440843	
16/10/2006	21.610001	0.010001	0.149968566	0.05319463	2.819242579	73.81679798	
17/10/2006	20.9	-0.710001	0.139256526	0.100109371	1.391043863	58.17726243	
18/10/2006	21.110001	0.210001	0.144309703	0.092958702	1.55240661	60.82128936	
19/10/2006	21.030001	-0.08	0.134001867	0.09203308	1.456018497	59.28369427	
20/10/2006	21.33	0.299999	0.145858805	0.085459289	1.706763622	63.05551058	
23/10/2006	21.450001	0.120001	0.144011819	0.079355054	1.814778167	64.47322166	
24/10/2006	21.620001	0.17	0.145868118	0.073686836	1.979568214	66.43809008	
25/10/2006	21.719999	0.099998	0.142591681	0.06842349	2.083958012	67.574137	
26/10/2006	21.77	0.050001	0.13597806	0.063536098	2.140170151	68.15459189	
27/10/2006	21.1	-0.67	0.126265342	0.106854948	1.181651801	54.16317124	
30/10/2006	21.26	0.16	0.12867496	0.099222452	1.296833105	56.4617909	
31/10/2006	21.34	0.08	0.125198177	0.092135134	1.358853807	57.6065292	
01/11/2006	21.02	-0.32	0.11625545	0.108411196	1.072356501	51.74575418	
02/11/2006	20.68	-0.34	0.10795149	0.124953253	0.863935008	46.35006071	
03/11/2006	20.51	-0.17	0.100240669	0.128170878	0.782086154	43.88599016	
06/11/2006	20.82	0.31	0.115223478	0.119015815	0.968135858	49.19049943	
07/11/2006	20.799999	-0.020001	0.10699323	0.111943328	0.955780317	48.86951304	
08/11/2006	20.709999	-0.09	0.099350856	0.110375948	0.900113279	47.3715588	
09/11/2006	20.42	-0.289999	0.092254367	0.123206166	0.748780436	42.8172926	
10/11/2006	20.58	0.16	0.09709334	0.114405725	0.848675537	45.90721951	
13/11/2006	21	0.42	0.120158102	0.106233888	1.131071301	53.07524439	
14/11/2006	21.879999	0.879999	0.174432452	0.098645753	1.768271277	63.87637265	
15/11/2006	22.32	0.440001	0.193401634	0.091599628	2.111380126	67.85992198	
16/11/2006	22.33	0.01	0.180301517	0.085056797	2.119777876	67.94643594	
17/11/2006	22.1	-0.23	0.167422837	0.095409883	1.754774575	63.69938909	
20/11/2006	22.27	0.17	0.16760692	0.088594892	1.891835042	65.41988095	
21/11/2006	21.57	-0.7	0.155634997	0.132266685	1.176675725	54.05838414	
22/11/2006	21.73	0.16	0.155946783	0.122819065	1.269727821	55.94185388	
24/11/2006	21.59	-0.14	0.144807727	0.124046274	1.167368615	53.86110174	
27/11/2006	21.02	-0.57	0.134464318	0.155900112	0.862503026	46.30881207	
28/11/2006	20.98	-0.04	0.124859724	0.147621532	0.8458097	45.82323412	
29/11/2006	21.24	0.26	0.134512601	0.137077137	0.981291291	49.52786576	
30/11/2006	21.4	0.16	0.136333129	0.127285913	1.071077907	51.7159641	
01/12/2006	20.93	-0.47	0.126595049	0.151765491	0.834149108	45.47880564	
04/12/2006	21.219999	0.289999	0.13826676	0.140925099	0.981136511	49.52392254	
05/12/2006	21.120001	-0.099998	0.128390562	0.138001734	0.930354702	48.1960492	
06/12/2006	20.9	-0.220001	0.119219808	0.143858825	0.828727804	45.31717636	
07/12/2006	20.65	-0.25	0.110704107	0.151440337	0.731008062	42.23019394	
08/12/2006	20.68	0.03	0.104939528	0.14062317	0.746246355	42.73431139	
11/12/2006	20.700001	0.020001	0.098872491	0.130578658	0.757187215	43.09086754	
12/12/2006	20.73	0.029999	0.093952956	0.121251611	0.77485944	43.65751014	
13/12/2006	20.700001	-0.029999	0.08724203	0.114733568	0.760388019	43.19434187	
14/12/2006	20.77	0.069999	0.086010385	0.106538313	0.807318822	44.66941927	
15/12/2006	20.959999	0.189999	0.093438143	0.098928433	0.944502407	48.57296159	
18/12/2006	20.84	-0.119999	0.08676399	0.100433474	0.863895144	46.34891329	
19/12/2006	20.66	-0.18	0.080566562	0.106116797	0.75922535	43.15679911	
20/12/2006	20.6	-0.06	0.074811808	0.10282274	0.727580376	42.1155731	
21/12/2006	20.370001	-0.229999	0.069468107	0.111906759	0.620767755	38.30084558	
22/12/2006	20.08	-0.290001	0.0645061	0.124627776	0.517590074	34.10605292	
26/12/2006	20.15	0.07	0.064898521	0.115725792	0.560795654	35.93011375	
27/12/2006	20.4	0.25	0.078120055	0.107459664	0.726970963	42.09514685	
28/12/2006	20.42	0.02	0.073968623	0.099783974	0.741287605	42.57123308	
29/12/2006	20.25	-0.17	0.06868515	0.104799404	0.655396377	39.59150728	
03/01/2007	20.35	0.1	0.070921925	0.097313732	0.728796677	42.15629789	
04/01/2007	21.17	0.82	0.124427502	0.090362751	1.376977787	57.92977093	
05/01/2007	21.1	-0.07	0.115539823	0.088908269	1.29953967	56.51303551	
08/01/2007	21.01	-0.09	0.107286978	0.08898625	1.205657935	54.66205416	
09/01/2007	21.030001	0.020001	0.101052266	0.082630089	1.222947555	55.0146832	
10/01/2007	21.52	0.489999	0.128834175	0.07672794	1.679103794	62.67408518	
11/01/2007	21.92	0.4	0.148203163	0.071247373	2.080121086	67.5337439	
12/01/2007	22.129999	0.209999	0.152617151	0.066158275	2.306849014	69.75973213	
16/01/2007	22.299999	0.17	0.153858783	0.061432684	2.504510201	71.46534201	
17/01/2007	21.040001	-1.259998	0.14286887	0.147044492	0.971603003	49.27985003	
18/01/2007	20.65	-0.390001	0.132663951	0.164398528	0.806965562	44.65860218	
19/01/2007	20.82	0.17	0.135330811	0.152655776	0.886509602	46.99205352	
22/01/2007	20.790001	-0.029999	0.125664325	0.143894578	0.873308269	46.61850288	
23/01/2007	20.549999	-0.240002	0.116688302	0.150759394	0.774003521	43.63032609	
24/01/2007	20.84	0.290001	0.12906778	0.139990866	0.921972869	47.97012924	
25/01/2007	20.6	-0.24	0.119848653	0.147134375	0.814552362	44.88998936	
26/01/2007	20.530001	-0.069999	0.111288035	0.141624706	0.785795348	44.00254201	
29/01/2007	20.889999	0.359998	0.129053032	0.131508655	0.981327291	49.52878283	
30/01/2007	20.93	0.040001	0.122692173	0.12211518	1.004724991	50.11784636	
31/01/2007	20.959999	0.029999	0.116071232	0.113392667	1.02362203	50.58365717	
01/02/2007	21.110001	0.150002	0.118494858	0.105293191	1.125380069	52.94959171	
02/02/2007	21.23	0.119999	0.118602297	0.097772249	1.213046633	54.81342395	
05/02/2007	21.280001	0.050001	0.113702204	0.090788517	1.252385309	55.60262287	
06/02/2007	21.309999	0.029998	0.107723333	0.084303623	1.277801943	56.09802673	
07/02/2007	21.51	0.200001	0.114314595	0.078281935	1.460293416	59.35444149	
08/02/2007	21.360001	-0.149999	0.106149266	0.083404583	1.272703046	55.99953096	
09/02/2007	21.030001	-0.33	0.098567176	0.101018541	0.975733513	49.38588664	
12/02/2007	20.799999	-0.230002	0.091526663	0.110231645	0.83031205	45.36450766	
13/02/2007	20.870001	0.070002	0.089989187	0.102357956	0.879161627	46.78477968	
14/02/2007	21.139999	0.269998	0.10284696	0.095046674	1.082067954	51.97082793	
15/02/2007	21.309999	0.17	0.107643605	0.088257626	1.21965218	54.94789639	
16/02/2007	21.23	-0.079999	0.099954777	0.087667724	1.140154805	53.27440811	
20/02/2007	21.18	-0.05	0.09281515	0.084977172	1.092236272	52.20425085	
21/02/2007	20.879999	-0.300001	0.086185496	0.100336017	0.858968681	46.20673224	
22/02/2007	20.969999	0.09	0.086457961	0.093169159	0.927967602	48.13190849	
23/02/2007	20.76	-0.209999	0.080282392	0.101514147	0.790849297	44.16057222	
26/02/2007	20.85	0.09	0.080976507	0.094263137	0.859047446	46.20901139	
27/02/2007	20.030001	-0.819999	0.075192471	0.146101413	0.514659436	33.97855808	
28/02/2007	19.860001	-0.17	0.06982158	0.147808455	0.472378797	32.08269486	
01/03/2007	19.59	-0.270001	0.064834324	0.156536494	0.414180251	29.28765627	
02/03/2007	19.219999	-0.370001	0.060203301	0.171783958	0.350459389	25.95112387	
05/03/2007	19.110001	-0.109998	0.055903065	0.167370676	0.334007526	25.03790416	
06/03/2007	19.4	0.289999	0.072624203	0.155415627	0.467290225	31.84715723	
07/03/2007	19.120001	-0.279999	0.06743676	0.16431444	0.410412867	29.09877504	
08/03/2007	19.23	0.109999	0.07047692	0.152577694	0.461908412	31.59626199	
09/03/2007	19.1	-0.13	0.065442855	0.150965002	0.433496863	30.24051703	
12/03/2007	19.48	0.38	0.087911222	0.140181787	0.627122994	38.54183098	
13/03/2007	19.120001	-0.359999	0.081631849	0.155883017	0.523673784	34.36915363	
14/03/2007	19.23	0.109999	0.083658074	0.144748515	0.577954626	36.62682163	
15/03/2007	19.139999	-0.090001	0.077682497	0.140837979	0.551573505	35.54929901	
16/03/2007	19.15	0.010001	0.072848105	0.130778123	0.557035864	35.77540357	
19/03/2007	19.110001	-0.039999	0.067644669	0.1242939	0.544231605	35.24287442	
20/03/2007	18.99	-0.120001	0.062812907	0.123987264	0.506607731	33.62572227	
21/03/2007	19.34	0.35	0.08332627	0.115131031	0.723751622	41.98700165	
22/03/2007	19.16	-0.18	0.077374394	0.119764529	0.646054343	39.24866429	
23/03/2007	19.27	0.11	0.079704794	0.11120992	0.7167058	41.74890072	
26/03/2007	19.290001	0.020001	0.075440238	0.103266354	0.730540343	42.21458033	
27/03/2007	19.059999	-0.230002	0.070051649	0.1123189	0.623685321	38.4117115	
28/03/2007	18.860001	-0.199998	0.06504796	0.118581693	0.548549767	35.42345094	
29/03/2007	19.09	0.229999	0.076830177	0.110111572	0.697748436	41.09845848	
30/03/2007	19.129999	0.039999	0.074199379	0.10224646	0.725691423	42.05221241	
02/04/2007	19.129999	0	0.068899423	0.094943141	0.725691423	42.05221241	
03/04/2007	19.309999	0.18	0.076835179	0.088161488	0.871527695	46.56771564	
04/04/2007	19.379999	0.07	0.076346952	0.081864239	0.932604425	48.2563536	
05/04/2007	19.58	0.200001	0.085179384	0.076016793	1.120533764	52.84206188	
09/04/2007	20.1	0.52	0.116237999	0.070587022	1.646733281	62.21757563	
10/04/2007	20.68	0.58	0.149363856	0.065545092	2.278795423	69.50099439	
11/04/2007	20.469999	-0.210001	0.138695009	0.075863371	1.828221009	64.6420843	
12/04/2007	20.5	0.030001	0.130931152	0.070444559	1.858641081	65.01834362	
13/04/2007	20.459999	-0.040001	0.121578927	0.068270019	1.780853849	64.03982178	
16/04/2007	20.690001	0.230002	0.129323432	0.063393589	2.040008039	67.10535014	
17/04/2007	20.98	0.289999	0.140800258	0.058865476	2.391898752	70.51798792	
18/04/2007	21.35	0.37	0.157171668	0.054660799	2.875400127	74.19621285	
19/04/2007	21.809999	0.459999	0.178802192	0.050756456	3.522747754	77.88954736	
20/04/2007	22.16	0.350001	0.191030678	0.047130995	4.053185769	80.21050391	
23/04/2007	21.91	-0.25	0.17738563	0.061621638	2.878625673	74.21767181	
24/04/2007	21.940001	0.030001	0.166858156	0.057220093	2.916076304	74.46423608	
25/04/2007	22.26	0.319999	0.177796788	0.053132943	3.346262739	76.99172692	
26/04/2007	22.09	-0.17	0.165097017	0.06148059	2.685351867	72.86554891	
27/04/2007	21.870001	-0.219999	0.153304373	0.072803334	2.105732878	67.8014807	
30/04/2007	21.5	-0.370001	0.142354061	0.094031738	1.513893748	60.22107137	
01/05/2007	21.799999	0.299999	0.153614414	0.087315186	1.759309249	63.75904584	
02/05/2007	21.93	0.130001	0.151927741	0.081078387	1.873837745	65.20332431	
03/05/2007	21.74	-0.19	0.14107576	0.088858502	1.587645039	61.35482321	
04/05/2007	21.9	0.16	0.142427491	0.082511466	1.726153927	63.31828552	
07/05/2007	21.959999	0.059999	0.136539742	0.07661779	1.782089277	64.05579044	
08/05/2007	22.15	0.190001	0.140358403	0.071145091	1.972847344	66.36221494	
09/05/2007	22.469999	0.319999	0.153189874	0.066063298	2.318834783	69.86894301	
10/05/2007	22.209999	-0.26	0.14224774	0.07991592	1.779967502	64.02835647	
11/05/2007	22.280001	0.070002	0.13708733	0.07420764	1.847347934	64.87959943	
14/05/2007	22.120001	-0.16	0.127295378	0.080335666	1.584543766	61.30845168	
15/05/2007	22.01	-0.110001	0.118202851	0.082454618	1.433550405	58.90777532	
16/05/2007	22.18	0.17	0.121902648	0.076565003	1.592145804	61.42192316	
17/05/2007	22.23	0.05	0.116766744	0.071096074	1.642379641	62.15532452	
18/05/2007	22.700001	0.470001	0.141997762	0.066017783	2.150901717	68.26305325	
21/05/2007	22.629999	-0.070002	0.131855065	0.06630237	1.988693098	66.54055913	
22/05/2007	22.99	0.360001	0.148151203	0.061566486	2.406361195	70.64316017	
23/05/2007	22.67	-0.32	0.137568975	0.080026023	1.719052997	63.22248955	
24/05/2007	21.969999	-0.700001	0.127742619	0.12430995	1.027613794	50.68094314	
25/05/2007	22.16	0.190001	0.132189646	0.115430668	1.145186535	53.38400723	
29/05/2007	22.299999	0.139999	0.132747457	0.10718562	1.238481966	55.32686815	
30/05/2007	22.08	-0.219999	0.123265496	0.115243719	1.06960707	51.6816494	
31/05/2007	22.18	0.1	0.121603675	0.107012024	1.136355243	53.19130545	
01/06/2007	22.360001	0.180001	0.125774912	0.099368308	1.265744728	55.86440134	
04/06/2007	22.16	-0.200001	0.11679099	0.106556358	1.096049007	52.29119183	
05/06/2007	21.959999	-0.200001	0.108448777	0.113230975	0.957765987	48.92137228	
06/06/2007	21.49	-0.469999	0.100702435	0.138714405	0.725969556	42.06155049	
07/06/2007	21.309999	-0.180001	0.093509404	0.141663448	0.660081381	39.76198929	
08/06/2007	21.83	0.520001	0.12397309	0.13154463	0.94244128	48.51839229	
11/06/2007	21.93	0.1	0.122260726	0.122148585	1.00091807	50.02294122	
12/06/2007	22.200001	0.270001	0.132813603	0.113423686	1.170951212	53.93724214	
13/06/2007	22.67	0.469999	0.156898274	0.105321994	1.489700941	59.83453339	
14/06/2007	23.23	0.56	0.185691254	0.097798995	1.8987031	65.50181355	
15/06/2007	24.24	1.01	0.244570451	0.090813352	2.693111139	72.92255872	
18/06/2007	24.17	-0.07	0.227101133	0.089326684	2.542366087	71.77028078	
19/06/2007	24.1	-0.07	0.210879623	0.087946207	2.397825112	70.56940934	
20/06/2007	23.940001	-0.159999	0.195816793	0.093092835	2.103457191	67.77787034	
21/06/2007	24.290001	0.35	0.206829879	0.086443347	2.392663948	70.52463742	
22/06/2007	23.700001	-0.59	0.192056316	0.122411679	1.568937849	61.07340625	
25/06/2007	23.48	-0.220001	0.178338008	0.129382345	1.37837978	57.95457024	
26/06/2007	23.379999	-0.100001	0.165599579	0.127283677	1.301027613	56.54115603	
27/06/2007	23.790001	0.410002	0.183056895	0.118191986	1.548809701	60.76599993	
28/06/2007	23.92	0.129999	0.179267045	0.109749701	1.633417156	62.0265252	
29/06/2007	23.74	-0.18	0.166462256	0.11476758	1.450429262	59.1908236	
02/07/2007	24.27	0.53	0.192429238	0.106569896	1.805662254	64.35779116	
03/07/2007	24.59	0.32	0.201541435	0.09895776	2.036641035	67.06887682	
05/07/2007	24.6	0.01	0.187859904	0.091889349	2.04441436	67.15296008	
06/07/2007	24.68	0.08	0.180155625	0.085325824	2.111384539	67.85996756	
09/07/2007	24.959999	0.279999	0.187287295	0.079231122	2.363809697	70.27180221	
10/07/2007	24.969999	0.01	0.174623917	0.073571756	2.373518392	70.3573574	
11/07/2007	24.57	-0.399999	0.16215078	0.096887988	1.673590123	62.59710899	
12/07/2007	26	1.43	0.252711438	0.089967417	2.808921781	73.74585099	
13/07/2007	25.969999	-0.030001	0.234660621	0.085684102	2.738671658	73.25253214	
16/07/2007	25.950001	-0.019998	0.217899148	0.080992237	2.690370772	72.90245176	
17/07/2007	26.33	0.379999	0.229477709	0.075207078	3.051278103	75.31643164	
18/07/2007	25.059999	-1.270001	0.213086444	0.160549501	1.327232058	57.03049911	
19/07/2007	25.26	0.200001	0.21215177	0.149081679	1.423057285	58.72982426	
20/07/2007	24.549999	-0.710001	0.196998072	0.189147345	1.041505879	51.01655057	
23/07/2007	24.719999	0.17	0.195069638	0.17563682	1.11064205	52.62105196	
24/07/2007	24.530001	-0.189998	0.181136093	0.176662619	1.025322129	50.62513832	
25/07/2007	24.5	-0.030001	0.1681978	0.166186789	1.012100909	50.30070334	
